Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2017-05-01,86.98055267333984,207.53341674804688,95.06756591796875,21.377901077270508,10.109999656677246,87.20985734127166,207.95947891220902,95.89983703004806,21.386255274320575,11.039999961853027,86.84952411227178,207.11605812387444,94.77705336454478,21.32777748837027,9.899999618530273,87.07063754261071,207.53341674804688,95.54651597047629,21.35283848612031,10.920000076293945,2044400,66882500,8795900,617700,0
2017-05-02,87.16073608398438,207.6116943359375,95.55438995361328,21.344482421875,10.59000015258789,87.2098710210818,207.7942829400533,95.61720446760914,21.402961796109743,10.59000015258789,86.92324014120588,207.20302596041245,94.9576700416178,21.344482421875,10.039999961853027,86.93962261896141,207.67255278144538,94.9812239867858,21.377899207151998,10.149999618530273,1585300,57375700,6727800,332500,0
2017-05-03,86.98055267333984,207.35948181152344,95.6172103881836,21.428024291992188,10.680000305175781,87.20985734127166,207.7072916599106,96.0961606039954,21.436378488896374,11.149999618530273,86.93141774394977,206.68126919165488,95.43662613716597,21.344483916350477,10.399999618530273,87.17709863898374,207.61164561005276,95.96268424623071,21.36954650706303,10.5600004196167,1861300,73137700,8932900,876700,0
2017-05-04,86.78398132324219,207.60296630859375,95.14608001708984,21.294363021850586,10.460000038146973,86.80035754555428,207.7420902641909,95.17748726498502,21.394611803981142,11.239999771118164,86.66113778761535,206.75085529884487,94.74564509432645,21.294363021850586,10.270000457763672,86.68570524512435,207.663838014514,95.01260370627539,21.394611803981142,10.710000038146973,1237100,61462700,9707200,885400,0
2017-05-05,86.80039978027344,208.4202880859375,95.23242950439453,21.26094627380371,10.569999694824219,86.82496724973632,208.43768189604322,95.37375909664476,21.319424061867576,10.979999542236328,86.64480372431359,207.53338951680195,94.91836307824747,21.2525920764517,9.989999771118164,86.79221478917569,207.9768454351646,95.30309130536023,21.311069864515563,10.510000228881836,980000,62001300,5605400,680100,0
2017-05-08,86.58743286132812,208.3855438232422,94.7142333984375,21.377901077270508,9.770000457763672,86.71846138020565,208.61161031690062,95.11466830239556,21.39460947137064,10.550000190734863,86.53829169967767,207.95948165346383,94.63571827754683,21.34448428907024,9.670000076293945,86.71846138020565,208.4637960786326,95.09111436516034,21.34448428907024,10.529999732971191,4887400,48385700,8057800,773200,0
2017-05-09,86.48916625976562,208.19427490234375,94.70636749267578,21.486501693725586,9.960000038146973,86.53011619094623,208.84640363849746,94.71421481000093,21.511564283991166,10.140000343322754,86.37451395015867,207.84646494917257,94.32948659991888,21.444732303349724,9.5600004196167,86.47278378806048,208.64642120766973,94.51792405113805,21.469794893615305,9.869999885559082,1457900,51363200,5536700,1847600,0
2017-05-10,86.45641326904297,208.56814575195312,94.59645080566406,21.494853973388672,10.210000038146973,86.69390913978002,208.56814575195312,95.0518408408251,21.51991656141896,10.239999771118164,86.39908711045696,207.9421011336263,94.34519885890252,21.469792978758345,9.619999885559082,86.67752666699391,208.1507870955994,94.93407117071727,21.469792978758345,9.75,995500,54293800,6517000,549000,0
2017-05-11,86.52198791503906,208.1421356201172,94.59645080566406,21.503211975097656,10.600000381469727,86.56293162793114,208.30734371235818,94.66711260772874,21.51992037007495,11.229999542236328,86.32544184813138,207.05525424231573,94.1489080882976,21.47814938263172,10.319999694824219,86.32544184813138,208.11605152845755,94.21956989036228,21.51992037007495,10.34000015258789,1088800,62358300,7479800,349100,0
2017-05-12,86.96415710449219,207.7942657470703,95.31098175048828,21.394609451293945,10.399999618530273,87.03785948218511,208.18554027682222,95.38949689003812,21.428024646062692,10.869999885559082,86.85768978371502,207.52472136585433,94.98906788123762,21.394609451293945,10.279999732971191,86.85768978371502,207.8899118114622,95.01262182407045,21.428024646062692,10.720000267028809,2005600,53912700,7463900,690600,0
2017-05-15,86.90685272216797,208.9419708251953,95.05186462402344,21.336132049560547,10.420000076293945,86.94779641511607,209.06370094594428,95.16964031391916,21.361193047738297,10.880000114440918,86.8495265535736,208.20288656291277,94.80846592447391,21.319423655175257,10.25,86.92322894973046,208.2202803709021,95.05186462402344,21.319423655175257,10.539999961853027,672200,61918900,5173200,739800,0
2017-05-16,87.02152252197266,208.75071716308594,95.40519714355469,21.177404403686523,10.649999618530273,87.14436612163556,209.26372181869624,95.70355705005608,21.227527990871785,10.670000076293945,86.89867892230977,208.35944265063046,95.09113061599908,21.160696010158066,10.180000305175781,86.89867892230977,209.23763773570525,95.09113061599908,21.210819597343328,10.460000038146973,1314500,51241800,6722700,1746200,0
2017-05-17,87.71762084960938,205.04660034179688,96.79493713378906,21.035388946533203,15.59000015258789,87.76675578627858,208.7506855083303,96.99908128272058,21.127283529339284,15.59000015258789,87.40642250389683,204.98572864565472,96.09614222931832,21.035388946533203,11.529999732971191,87.46374867937243,208.7506855083303,96.28457975662074,21.11892933150234,11.890000343322754,5644700,172174100,11236400,1257800,0
2017-05-18,87.69305419921875,205.87269592285156,96.90484619140625,21.110576629638672,14.65999984741211,87.83227401980308,206.72480708043372,97.3131344330956,21.160700226811972,16.299999237060547,87.60296931576192,204.70754917707174,96.72426199976378,21.04374463560746,14.029999732971191,87.79132407347376,204.96840332217448,97.16395149974907,21.060451439064945,14.0600004196167,1715200,107047700,8350500,1206800,0
2017-05-19,87.66847229003906,207.21173095703125,97.13256072998047,20.960203170776367,12.039999961853027,87.68484851702257,207.88125351074495,97.18752192680297,21.001972567380566,14.229999542236328,87.46373508828566,206.3074516099162,96.58294876175542,20.94349477477455,11.720000267028809,87.60295488593792,206.3596197862276,96.85775474586794,20.985265764779093,14.229999542236328,3503100,115011400,11277400,1152100,0
2017-05-22,87.57020568847656,208.26377868652344,96.86557006835938,20.926782608032227,10.930000305175781,87.63572309968876,208.42898670965758,97.01474697819013,20.935136804527815,12.520000457763672,87.5292557444479,207.65512802307356,96.77920165146423,20.88501321895434,10.890000343322754,87.57020568847656,207.72467672667693,96.8969773099866,20.918430004936695,12.289999961853027,1425800,61010600,4062900,1134000,0
2017-05-23,87.34088134765625,208.72467041015625,96.21389770507812,21.018680572509766,10.720000267028809,87.66846208193495,208.8898784770401,97.06187538516663,21.027034770355314,11.0,87.29993141284037,208.25513029716078,96.16678983073534,20.90172498947269,10.5600004196167,87.66846208193495,208.63771460624068,96.97550695532503,20.91007918731824,11.0,2984700,48341700,7901300,1008900,0
2017-05-24,87.52103424072266,209.21157836914062,96.7556381225586,20.951847076416016,10.020000457763672,87.57016915459081,209.315914713431,96.77919205386345,21.03538745546349,10.899999618530273,87.25897095328976,208.62030812711365,96.21387374127386,20.951847076416016,9.880000114440918,87.34086455909724,208.95942778124154,96.41801779644638,21.018679060973955,10.609999656677246,1776300,46927700,7355200,1115900,0
2017-05-25,87.57020568847656,210.2115020751953,96.78707122802734,20.97690773010254,9.989999771118164,87.61115563250524,210.48975001458788,96.79492453781994,20.99361452964834,10.289999961853027,87.46374458131993,209.5159087618979,96.38664228340784,20.95184514068376,9.720000267028809,87.57020568847656,209.7245814488503,96.59078041545379,20.960199337156688,9.819999694824219,1361000,64071700,6464800,1103100,0
2017-05-26,87.62754821777344,210.16799926757812,96.95197296142578,21.02703285217285,9.8100004196167,87.69306564121507,210.33319402554446,97.15611111911609,21.052095443423177,10.479999542236328,87.5784132742349,209.9419195409902,96.77138275543102,21.010324458005968,9.649999618530273,87.6521156895427,210.02017178438314,97.00693415623793,21.035387049256293,9.930000305175781,1016600,46629900,2963800,413400,0
2017-05-30,87.8486328125,209.9853973388672,97.43091583251953,21.001968383789062,10.380000114440918,87.8486328125,210.23754787888458,97.47017639558634,21.035385169136074,10.84000015258789,87.70941301954926,209.6897689077876,97.15610986201447,20.985261584515584,10.140000343322754,87.77493042143784,209.846273394504,97.38380794909605,21.01867677646257,10.609999656677246,2335200,35201900,4819400,1113800,0
2017-05-31,87.88961791992188,209.93324279785156,97.67430114746094,20.951847076416016,10.40999984741211,87.9551353480274,210.31582703587898,97.87059194317918,20.96855547090555,11.300000190734863,87.75858931179667,209.23763629849174,97.38378861328286,20.901723486347613,9.930000305175781,87.80772425883289,210.28103941373627,97.39949523151934,20.96855547090555,10.100000381469727,1752300,91796000,8000200,959000,0
2017-06-01,87.84362030029297,211.6027374267578,97.6845703125,20.97690773010254,9.890000343322754,87.86002784221154,211.62013124169187,97.71604411191498,21.001968726121266,10.539999961853027,87.67958242696984,210.10718776467147,97.29902677493999,20.960199337156688,9.6899995803833,87.71239125316322,210.39412600691293,97.33049457134153,20.99361452964834,10.420000076293945,1769300,68962000,9037300,917100,0
2017-06-02,88.22917175292969,212.30697631835938,98.8411636352539,20.87666130065918,9.75,88.32759829349905,212.46349407479352,98.95918282760029,20.910078090288195,10.300000190734863,88.09794262315155,211.35921931122894,98.39267269530528,20.859952905844672,9.579999923706055,88.17175783534282,211.6548477463282,98.5264317819717,20.90172389288094,10.079999923706055,1803200,88666100,13245000,1416000,0
2017-06-05,88.08151245117188,212.15054321289062,98.22747039794922,20.893369674682617,10.069999694824219,88.16353141842633,212.42008765721081,98.47926077674535,20.91843226687944,10.279999732971191,88.06511116077942,211.95054749750952,98.18026270343147,20.885015477283673,9.600000381469727,88.08971622519115,212.13314939685873,98.27468409548001,20.901723872081558,10.079999923706055,1414900,44698800,6775500,1086100,0
2017-06-06,88.36035919189453,211.47227478027344,98.7624740600586,20.843242645263672,10.449999809265137,88.4423781357045,212.14178394429635,99.03786817767973,20.876657835946837,10.770000457763672,88.30294530546311,211.39400926248635,98.66805870819826,20.83488844924289,9.859999656677246,88.40136553497737,211.58530138580454,98.89623914687854,20.85159524788449,10.1899995803833,2078900,50375400,12841500,895700,0
2017-06-07,88.19634246826172,211.8635711669922,98.29041290283203,20.868309020996094,10.390000343322754,88.34397911607996,212.08963766897932,98.76250783260198,20.926786814820602,10.930000305175781,88.11432349895075,211.14188049408946,98.18812756900256,20.834893821696536,10.119999885559082,88.27016392099397,211.81140299480992,98.54219726557686,20.893371615521044,10.479999542236328,1795800,54144300,12852400,522500,0
2017-06-08,88.05689239501953,211.96791076660156,98.03076171875,20.94349479675293,10.15999984741211,88.1143062880875,212.44614113160335,98.2589422427399,20.976911588791634,10.529999732971191,87.90105200341574,211.43751222861636,97.80258719777301,20.92678640073358,9.729999542236328,88.1143062880875,211.9592204936351,98.2589422427399,20.92678640073358,10.270000457763672,3863000,65950700,8758600,724300,0
2017-06-09,87.97488403320312,211.6461639404297,97.88123321533203,21.01032257080078,10.699999809265137,88.04049544914774,213.03736364270756,98.07006992422805,21.052093552466008,12.109999656677246,87.85185245963258,210.37668111035583,97.55076747401131,20.993614178134692,9.369999885559082,87.88466129642778,212.23742082869,97.62944893580041,21.052093552466008,9.930000305175781,1203400,132256400,5130500,652100,0
2017-06-12,87.95849609375,211.6027374267578,97.84979248046875,20.97690773010254,11.460000038146973,88.1307378320867,211.65490560396657,98.34549125988065,21.018677119067117,12.369999885559082,87.86007581907026,210.75062624129717,97.67668960425777,20.968553533629613,11.1899995803833,87.86007581907026,211.40275499159318,97.73176724641465,20.985261926575465,11.1899995803833,766700,86108100,4335800,429800,0
2017-06-13,87.99134826660156,212.63742065429688,97.86551666259766,20.951847076416016,10.420000076293945,88.02415712686629,212.6895888241833,97.97567193597716,20.96855547090555,11.140000343322754,87.87652038450015,211.7939998608889,97.55865468632443,20.93513868192648,10.260000228881836,87.87652038450015,212.14179650519276,97.57439458424275,20.960201273660783,11.119999885559082,682300,60067000,4742600,398000,0
2017-06-14,88.45059967041016,212.36795043945312,99.37622833251953,20.935138702392578,10.640000343322754,88.72126789036878,212.91572968217724,99.69882420249589,20.976909688657248,11.260000228881836,88.34397564026555,211.54190990243168,98.92773729171485,20.809828930398968,10.010000228881836,88.51621734633576,212.90703940669138,99.07723030330831,20.843245719410703,10.329999923706055,3712100,78602300,20212300,1676600,0
2017-06-15,88.29478454589844,211.95921325683594,99.21886444091797,21.060447692871094,10.899999618530273,88.35219846029858,212.08094341217182,99.39983725748176,21.077156086756943,12.010000228881836,88.22916685582759,210.7332081632153,99.00642383305068,21.03538669544246,10.739999771118164,88.32759339093386,211.011442832158,99.21099449158586,21.03538669544246,11.0600004196167,2000400,66464900,5863700,1148400,0
2017-06-16,88.3439712524414,212.00552368164062,99.41554260253906,20.98526382446289,10.380000114440918,88.44239776144121,212.17153739410537,99.48636012016546,21.03538741443353,11.350000381469727,88.31116241610815,211.12304587552475,99.14802443219895,20.968555430005946,10.260000228881836,88.31116241610815,212.1191148180203,99.20310205568137,21.027033217205055,10.630000114440918,3460300,84553100,6672500,917400,0
2017-06-19,88.09793090820312,213.7704315185547,99.27393341064453,21.077157974243164,10.369999885559082,88.27837015544792,213.83158672907467,99.51785379453875,21.077157974243164,10.600000381469727,88.09793090820312,212.73940559853227,99.16377814166465,21.010325986115017,10.010000228881836,88.24556131295427,212.83551807131155,99.39195862826922,21.018680183806072,10.569999694824219,1105900,65123800,5641300,637300,0
2017-06-20,88.3193588256836,212.3288116455078,100.16305541992188,21.110576629638672,10.859999656677246,88.38497649287903,213.4209931218109,100.24173690040249,21.12728502649658,11.149999618530273,88.17172220331642,212.31134634113823,99.76177206555494,21.077159835922853,10.239999771118164,88.17172220331642,213.41226046962612,99.76177206555494,21.077159835922853,10.279999732971191,1252000,56906400,8405700,615200,0
2017-06-21,88.3111572265625,212.27633666992188,100.36762237548828,21.06879997253418,10.75,88.36857112236041,212.83553291446637,100.43056995876145,21.11057095344761,11.399999618530273,88.20453320797934,211.8045202548303,99.85618976967666,21.052093173568807,10.399999618530273,88.22093449635932,212.7219551349257,100.01355272484763,21.102216757264923,11.029999732971191,1159800,55977600,5914800,1105800,0
2017-06-22,88.39319610595703,212.18028259277344,100.58795166015625,21.077157974243164,10.479999542236328,88.46701756441824,212.78316891798806,100.61156151054273,21.093866369625275,11.010000228881836,88.28657206334276,212.00553621805898,100.17093434852437,21.052096974570286,10.239999771118164,88.44241249748008,212.28514108343714,100.48566632053375,21.068803776552112,10.8100004196167,1160100,44148100,6608100,896800,0
2017-06-23,88.41777801513672,212.4336700439453,100.54069519042969,21.01032257080078,10.020000457763672,88.45058058837681,212.76568414664246,100.6351165371301,21.035385159799915,10.6899995803833,88.31114775035017,211.85699502494913,100.24170326372695,20.985261575201672,9.850000381469727,88.35216035336725,212.24144503761326,100.29678088188298,21.035385159799915,10.25,1581000,66986800,4329900,323100,0
2017-06-26,88.49160766601562,212.5734405517578,100.91838836669922,21.04374122619629,9.899999618530273,88.59003417476951,213.52583284795475,101.16231472911323,21.052095423271734,10.4399995803833,88.48340389254139,212.36375025939995,100.83971290019831,20.976909242992893,9.680000305175781,88.49981143948987,213.1064255986545,100.92626431756517,20.985263440068337,10.130000114440918,3625000,56700500,5541600,596600,0
2017-06-27,88.05689239501953,210.86093139648438,99.84043884277344,20.80982780456543,11.0600004196167,88.21273278662333,212.6521117287246,100.312533659145,20.91843076957784,11.3100004196167,87.97487344172886,210.8434527593857,99.62799827646019,20.80982780456543,9.800000190734863,88.18812146875561,212.35502822722248,100.26532597841124,20.90172237597591,10.039999961853027,1755200,82247700,8354200,1282600,0
2017-06-28,87.97488403320312,212.74819946289062,99.50997924804688,20.742996215820312,10.029999732971191,88.01589038596279,212.94915710309843,99.69881598571406,20.818182395050684,11.489999771118164,87.8354449124121,211.6472721028561,99.12443582443133,20.72628782190242,9.760000228881836,88.01589038596279,211.88318701319096,99.66734219560092,20.818182395050684,11.170000076293945,1530900,70042600,7357900,944400,0
2017-06-29,87.64678192138672,210.87838745117188,98.67593383789062,20.64274787902832,11.4399995803833,87.73700463757271,212.94915909376837,98.91984818035505,20.726288256971248,15.15999984741211,87.46633648901474,209.66388228260166,98.27465056237577,20.64274787902832,9.729999542236328,87.51554660415461,212.89673652037996,98.36120197480076,20.726288256971248,9.789999961853027,1997200,106949700,9115800,1831800,0
2017-06-30,87.44174194335938,211.27154541015625,98.4477767944336,20.676164627075195,11.180000305175781,87.63038491250305,212.06665656646834,98.66021740079837,20.709581415546996,11.850000381469727,87.38432804957932,211.0793204419865,98.23533018505638,20.659456232839293,10.399999618530273,87.63038491250305,211.6909392805763,98.5028544333439,20.684518824193145,11.739999771118164,1909600,86820700,10189800,1529700,0
2017-07-03,87.12059783935547,211.6298370361328,98.13079833984375,20.801475524902344,11.220000267028809,87.44917008971755,212.65211735058313,98.58810223779201,20.801475524902344,11.449999809265137,87.07953022493173,211.6298370361328,97.78387731168779,20.759706130448027,10.279999732971191,87.44095406003504,212.21524473762346,98.55656341564918,20.776414525589857,11.069999694824219,1255300,39153800,11021100,794300,0
2017-07-05,87.18627166748047,212.119140625,98.15445709228516,20.80982780456543,11.069999694824219,87.28484517534281,212.3288309548518,98.28061238874768,20.851597195170132,12.029999732971191,87.05484659065542,211.18422679676195,97.8627334961929,20.801473607764464,10.789999961853027,87.10413021109089,211.9968168218216,97.92580512900855,20.851597195170132,11.199999809265137,10477800,54427600,11394500,1570200,0
2017-07-06,87.02198791503906,210.17942810058594,97.34235382080078,20.717933654785156,12.539999961853027,87.04662972501903,211.47256737166938,97.48427552438255,20.759704639640052,13.050000190734863,86.84948897818794,209.995935727034,96.92447492009214,20.709581051214325,11.180000305175781,87.02198791503906,211.35024356673304,97.38965905018945,20.742996245698095,11.199999809265137,1794300,65400800,10853100,357800,0
2017-07-07,86.88233184814453,211.54244995117188,96.7588882446289,20.75135040283203,11.1899995803833,86.98090534518654,211.6909850346267,97.0033065858098,20.793119794206596,12.569999694824219,86.8412642579534,210.18814223082148,96.65638557348984,20.742996205877088,10.979999542236328,86.91518968049186,210.7560846076361,96.85349869132347,20.75970459978697,12.479999542236328,1799900,57972300,9401800,376400,0
2017-07-10,86.99735260009766,211.7696075439453,96.90081024169922,20.759706497192383,11.109999656677246,87.07949406182718,212.1453248908913,97.05849833030722,20.7847674969476,11.729999542236328,86.93163692391731,211.23662246964494,96.72734973498143,20.75135229947388,10.609999656677246,86.939846683196,211.5424386047802,96.87715762994952,20.776414892629386,11.260000228881836,1247700,36663300,3859200,212900,0
2017-07-11,87.11239624023438,211.61239624023438,97.06640625,20.684520721435547,10.890000343322754,87.13703806459677,211.92694511110642,97.23986679551534,20.784767909245556,12.140000343322754,86.93989093570761,210.4415806278815,96.75102398682814,20.676166523551327,10.680000305175781,86.964539027065,211.76966400952216,96.86929308744463,20.776415304761656,10.789999961853027,1112600,50354600,4425600,1556800,0
2017-07-12,87.36700439453125,213.2025146484375,97.73655700683594,20.684520721435547,10.300000190734863,87.49021973766254,213.36852833315982,97.79963464138964,20.742998513224773,10.850000381469727,87.33414655189672,212.58216315870652,97.36598342310084,20.676166523551327,10.079999923706055,87.44092984021441,212.58216315870652,97.68136558045504,20.70958331508821,10.850000381469727,2451700,59610400,7839900,900900,0
2017-07-13,87.27667236328125,213.56076049804688,97.12157440185547,20.69287109375,9.899999618530273,87.35881386034191,213.6743516192722,97.49214802105007,20.734640482048718,10.399999618530273,87.11238936915994,212.9840855734601,96.82984482569027,20.68451689741025,9.899999618530273,87.35881386034191,213.2112678159107,97.45272299182791,20.69287109375,10.069999694824219,2095900,39471600,7449300,411500,0
2017-07-14,87.3998794555664,214.5568084716797,97.23986053466797,20.567562103271484,9.510000228881836,87.67916177249144,214.9150471020694,97.89427763591668,20.617685689781137,10.140000343322754,87.38344739751557,213.46462728070372,97.07428621063201,20.55920790661986,9.5,87.63809416135219,213.56073975880122,97.84696638946644,20.609331493129513,10.09000015258789,1260400,60262700,6566800,768100,0
2017-07-17,87.50662994384766,214.53060913085938,97.50794219970703,20.567562103271484,9.819999694824219,87.57234561741522,214.86263649773014,97.76024681852184,20.584268903174642,10.029999732971191,87.39984667454405,214.35586279703452,97.19255992233437,20.542499513316614,9.710000038146973,87.44913029622394,214.478186563941,97.23987117396106,20.567562103271484,9.770000457763672,1289200,33531900,4737300,508200,0
2017-07-18,87.8270263671875,214.64419555664062,98.3594741821289,20.45895767211914,9.890000343322754,87.86810024878478,214.6966181224134,98.37524058932266,20.47566606422344,10.350000381469727,87.71202701910843,213.77918322451865,97.9494814255078,20.425542481310522,9.65999984741211,87.78595875258466,214.11994323433208,98.10716955911207,20.450603476066995,9.859999656677246,1776100,42742500,9163000,970500,0
2017-07-19,87.8270263671875,215.80628967285156,98.39887237548828,20.509082794189453,9.789999961853027,87.90095810066373,215.81502232352327,98.56444667522146,20.509082794189453,9.9399995803833,87.76952669314797,214.9500099445451,98.23329206034003,20.46731340419399,9.579999923706055,87.83524239690585,214.95875592750787,98.38309995718127,20.46731340419399,9.6899995803833,2466000,51034300,5140900,785600,0
2017-07-20,87.85164642333984,215.90245056152344,98.68272399902344,20.38377571105957,9.579999923706055,88.02415166971322,216.18204210090028,99.13214171169561,20.484024490990485,10.279999732971191,87.81879484659461,215.35198680310506,98.53291608966086,20.34200631557186,9.5,87.97486177060958,216.05971830261777,98.94290876868533,20.475670293212886,9.65999984741211,2317200,47135200,12239100,1016700,0
2017-07-21,88.00772857666016,215.71018981933594,99.1006088256836,20.316944122314453,9.359999656677246,88.11451187943872,215.7364011051772,99.36867982122018,20.36706771656678,9.979999542236328,87.99130278661481,215.09855759692798,99.00599234850931,20.300235726430234,9.300000190734863,88.01594460517958,215.32573985060813,99.13214765140836,20.358715112025003,9.520000457763672,1664200,82340800,6201500,644600,0
2017-07-24,87.95021057128906,215.65777587890625,98.71424102783203,20.325294494628906,9.430000305175781,88.01592625175421,215.79756496489048,99.07693443625023,20.358711280107638,9.970000267028809,87.88449489082392,215.18594605029563,98.68270822445311,20.316940298259222,9.260000228881836,87.95842659809526,215.6315512597235,98.91135413373058,20.325294494628906,9.9399995803833,2342700,46622300,5378500,419700,0
2017-07-25,87.45736694335938,216.18202209472656,97.42910766601562,20.358715057373047,9.430000305175781,87.6462917156724,216.5140495160354,97.91795054453912,20.358715057373047,9.520000457763672,87.43272512670924,215.9548531567374,97.35026359281305,20.266820473656857,9.039999961853027,87.6462917156724,216.4091910327157,97.87852550022924,20.300235671935262,9.399999618530273,2513600,54915600,9743300,757900,0
2017-07-26,87.73664855957031,216.1907196044922,97.58675384521484,20.241756439208984,9.600000381469727,87.82700606460122,216.50526833873536,97.83905838020979,20.392128804260015,9.65999984741211,87.40808265072296,215.9286067695318,97.04272576328442,20.199987045983793,8.84000015258789,87.45736628365145,216.47032440483753,97.19252763332183,20.367066212284772,9.25,3010400,47575400,8459500,1329500,0
2017-07-27,87.59700775146484,215.98973083496094,97.10581970214844,20.316944122314453,10.109999656677246,87.67093946812899,216.68872940271777,97.2792742115511,20.36706771656678,11.5,87.49843421824364,214.66163488945182,96.83774270504321,20.266820528062127,9.15999984741211,87.56414990705778,216.6537854738599,97.06639466817496,20.283528923946346,9.329999923706055,1853000,70766600,6390800,1390700,0
2017-07-28,87.74488067626953,215.73635864257812,97.68141174316406,20.191633224487305,10.289999961853027,87.7695224972521,215.86741504598913,97.76025581590952,20.258465210931686,11.300000190734863,87.56416563307182,215.05483868026246,97.18468867099232,20.183279027006726,10.260000228881836,87.58880745405439,215.5091764336134,97.19256886747485,20.250111013451107,10.619999885559082,1001600,50088400,5491800,859200,0
2017-07-31,87.7695083618164,215.6140899658203,97.79967498779297,20.10809326171875,10.260000228881836,87.77772438981877,216.23444154348272,97.80756119921915,20.2334030397358,10.84000015258789,87.63808324874424,215.40438633450609,97.29506573401984,20.083032262155506,10.229999542236328,87.69558291077452,216.13832904566695,97.34237097174332,20.225048842081296,10.529999732971191,921800,65838700,5464600,1432700,0
2017-08-01,87.98750305175781,216.0946807861328,98.48631286621094,20.141508102416992,10.09000015258789,88.02041170792859,216.2519485310177,98.54162425804948,20.158214902708327,10.5600004196167,87.59261173107724,215.57042830526106,97.31687028777031,20.083030317897013,9.949999809265137,87.63374284377743,216.21700458736362,97.33267095894294,20.116445511879807,10.1899995803833,1958300,55050400,9676800,1150800,0
2017-08-02,87.90528869628906,216.19943237304688,98.54161834716797,20.116445541381836,10.279999732971191,88.06983207849598,216.33923475174208,98.9050940472315,20.141508131955778,10.8100004196167,87.89705995800666,215.26451896434745,98.5179143275861,20.032905166202152,9.800000190734863,87.94642611101285,216.22564365251617,98.58902638633171,20.1331539350978,10.079999923706055,516100,47211200,5745600,2221800,0
2017-08-03,88.20964813232422,215.7801055908203,99.56090545654297,20.06631851196289,10.4399995803833,88.23432805898015,216.1121196779846,99.5767061223349,20.14150467738905,10.600000381469727,88.0122024423914,215.5005007465843,98.97618436644136,20.06631851196289,9.899999618530273,88.08624222235922,216.08590839037407,98.99988837937302,20.133150481963938,10.470000267028809,1576200,40856000,10324500,2071800,0
2017-08-04,87.97105407714844,216.17327880859375,98.7154541015625,20.241756439208984,10.029999732971191,88.00396273414786,216.50529288127683,98.9129956325407,20.30023422708434,10.5,87.78183086857287,215.7888288306839,98.3282743888222,20.141509258108442,9.680000305175781,88.00396273414786,216.26939130307122,98.88929161338157,20.149863455433522,10.479999542236328,1266100,60191800,8485500,2543100,0
2017-08-07,88.02040100097656,216.5751953125,98.8260726928711,20.233400344848633,9.930000305175781,88.02862973318939,216.5751953125,98.84977671102672,20.27517132755769,10.319999694824219,87.88054393677649,216.1383227591881,98.4625970146775,20.22504614830682,9.760000228881836,87.92990377668626,216.2431812379417,98.64433183952988,20.27517132755769,10.1899995803833,554100,31995000,4684600,852700,0
2017-08-08,87.9463882446289,216.04220581054688,98.47050476074219,20.26681900024414,10.960000038146973,87.99574809969437,217.48389320613168,98.75496504828993,20.32529678803022,11.520000457763672,87.80653113748639,215.66650182194394,98.09912571708324,20.19163281783341,9.520000457763672,87.98751936495495,216.26064208269986,98.66804629217873,20.208341212458063,10.039999961853027,1277800,61719400,6197400,1390400,0
2017-08-09,88.05331420898438,216.03346252441406,99.00784301757812,20.250106811523438,11.109999656677246,88.29189724203175,216.0858850939834,99.52144630646971,20.325292979847156,12.630000114440918,88.05331420898438,214.99370378698433,98.92882156221881,20.241752615776367,11.109999656677246,88.26721732079994,215.35194245542993,99.50564563249223,20.300230392605947,11.489999771118164,1268000,62632600,9221800,1164800,0
2017-08-10,88.38239288330078,212.98410034179688,99.85328674316406,20.216693878173828,16.040000915527344,88.41530153658,215.32574413781086,99.90859812598673,20.28352585820911,16.170000076293945,88.20962716109774,212.9316777690706,99.18164077226074,20.208339681494408,11.5600004196167,88.22607834939545,215.194674373703,99.26066220071189,20.266817464850266,11.569999694824219,1412000,120479500,10378200,947700,0
2017-08-11,88.48115539550781,213.29867553710938,99.90069580078125,20.141508102416992,15.510000228881836,88.53874399336586,213.8928292103017,99.92439981816396,20.225046884074036,17.280000686645508,88.29193213015341,212.97539407704951,99.2053518341038,20.124799708725533,14.5,88.33306953291762,213.21130901583865,99.37918330440667,20.183277493245512,16.170000076293945,911000,74869900,5717800,1472100,0
2017-08-14,88.26726531982422,215.4130859375,99.3870849609375,20.225048065185547,12.329999923706055,88.3988937302003,215.63152218699673,99.7821679865596,20.24175645985275,14.050000190734863,88.23435664805835,214.5480869221589,99.34758027546842,20.19998706658496,12.0600004196167,88.30839645201603,214.5830308558705,99.55301910828015,20.21669546125216,14.050000190734863,1386100,73291900,5111000,832100,0
2017-08-15,88.00396728515625,215.3868865966797,98.96832275390625,20.316944122314453,12.039999961853027,88.07800705972042,215.81502646905696,99.1974716896894,20.36706771656678,12.369999885559082,87.8887901180443,215.0810838298028,98.54163225574005,20.300235726430234,11.449999809265137,87.91347004289902,215.7975478350867,98.55743895668515,20.350360914082895,11.779999732971191,1146300,55242700,7473200,915100,0
2017-08-16,88.16848754882812,215.76260375976562,99.33180236816406,20.250106811523438,11.739999771118164,88.30012215862085,216.31306740499556,99.57675198592801,20.375416560929665,12.539999961853027,87.90522460592632,215.3344638876655,98.6206515102313,20.233398420029296,11.25,87.92168207049224,215.91113881768817,98.63645821179108,20.375416560929665,11.59000015258789,2160100,56715500,5283800,757500,0
